"REF_DATE","GEO","DGUID","Industry","Employment size","Business dynamics measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017-12","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42136","","","","0"
"2018-01","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42159","","","","0"
"2018-02","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42185","","","","0"
"2018-03","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42297","","","","0"
"2018-04","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42293","","","","0"
"2018-05","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42254","","","","0"
"2018-06","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42310","","","","0"
"2018-07","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42209","","","","0"
"2018-08","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42208","","","","0"
"2018-09","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42222","","","","0"
"2018-10","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42252","","","","0"
"2018-11","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42691","E","","","0"
"2018-12","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42664","","","","0"
"2019-01","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42478","","","","0"
"2019-02","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42577","","","","0"
"2019-03","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42618","","","","0"
"2019-04","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42619","","","","0"
"2019-05","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42602","","","","0"
"2019-06","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42707","","","","0"
"2019-07","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42764","","","","0"
"2019-08","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42732","","","","0"
"2019-09","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42702","","","","0"
"2019-10","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42638","","","","0"
"2019-11","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42620","","","","0"
"2019-12","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42600","","","","0"
"2020-01","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42458","","","","0"
"2020-02","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42292","","","","0"
"2020-03","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","41164","E","","","0"
"2020-04","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","39092","E","","","0"
"2020-05","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","38420","E","","","0"
"2020-06","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","38950","","","","0"
"2020-07","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","39397","","","","0"
"2020-08","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","39807","","","","0"
"2020-09","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","40327","","","","0"
"2020-10","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","40781","","","","0"
"2020-11","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","40908","","","","0"
"2020-12","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","41268","","","","0"
"2021-01","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","41538","","","","0"
"2021-02","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","41666","","","","0"
"2021-03","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42002","","","","0"
"2021-04","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","41916","","","","0"
"2021-05","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","41778","","","","0"
"2021-06","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42049","","","","0"
"2021-07","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42146","","","","0"
"2021-08","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42136","","","","0"
"2021-09","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42102","","","","0"
"2021-10","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42242","","","","0"
"2021-11","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42304","","","","0"
"2021-12","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42307","","","","0"
"2022-01","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42414","","","","0"
"2022-02","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42524","","","","0"
"2022-03","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42681","","","","0"
"2022-04","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42712","","","","0"
"2022-05","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42680","","","","0"
"2022-06","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42669","","","","0"
"2022-07","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42725","","","","0"
"2022-08","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42695","","","","0"
"2022-09","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42678","","","","0"
"2022-10","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42724","","","","0"
"2022-11","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42690","","","","0"
"2022-12","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42657","","","","0"
"2023-01","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42879","","","","0"
"2023-02","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42934","","","","0"
"2023-03","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42671","","","","0"
"2023-04","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42616","","","","0"
"2023-05","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42710","","","","0"
"2023-06","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42812","","","","0"
"2023-07","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42623","","","","0"
"2023-08","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42649","","","","0"
"2023-09","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42655","","","","0"
"2023-10","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42544","","","","0"
"2023-11","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42542","","","","0"
"2023-12","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42487","","","","0"
"2024-01","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42446","","","","0"
"2024-02","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42495","","","","0"
"2024-03","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42464","","","","0"
"2024-04","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42454","","","","0"
"2024-05","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42443","","","","0"
"2024-06","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42399","","","","0"
"2024-07","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42300","","","","0"
"2024-08","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42267","","","","0"
"2024-09","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42188","","","","0"
"2024-10","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42143","","","","0"
"2024-11","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42024","","","","0"
"2024-12","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42101","","","","0"
"2025-01","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","42039","","","","0"
"2025-02","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","41921","","","","0"
"2025-03","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","41839","","","","0"
"2025-04","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","41879","","","","0"
"2025-05","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","41867","","","","0"
"2025-06","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","41833","","","","0"
"2025-07","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696568","1.6.1.1","41905","","","","0"
"2015-03","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1067","","","","0"
"2015-04","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1250","","","","0"
"2015-05","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1146","","","","0"
"2015-06","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","983","","","","0"
"2015-07","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1134","","","","0"
"2015-08","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1119","","","","0"
"2015-09","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","877","","","","0"
"2015-10","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1142","","","","0"
"2015-11","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1324","","","","0"
"2015-12","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1050","","","","0"
"2016-01","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1224","","","","0"
"2016-02","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1175","","","","0"
"2016-03","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1156","","","","0"
"2016-04","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1123","","","","0"
"2016-05","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1106","","","","0"
"2016-06","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","871","","","","0"
"2016-07","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1206","","","","0"
"2016-08","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1121","","","","0"
"2016-09","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","853","","","","0"
"2016-10","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1208","","","","0"
"2016-11","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1221","","","","0"
"2016-12","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1139","","","","0"
"2017-01","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1120","","","","0"
"2017-02","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1152","","","","0"
"2017-03","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1079","","","","0"
"2017-04","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1084","","","","0"
"2017-05","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1166","","","","0"
"2017-06","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1131","","","","0"
"2017-07","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","934","","","","0"
"2017-08","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1172","","","","0"
"2017-09","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1201","","","","0"
"2017-10","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1099","","","","0"
"2017-11","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","961","","","","0"
"2017-12","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1131","","","","0"
"2018-01","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1175","","","","0"
"2018-02","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1048","","","","0"
"2018-03","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1201","","","","0"
"2018-04","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1100","","","","0"
"2018-05","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1150","","","","0"
"2018-06","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1167","","","","0"
"2018-07","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1046","","","","0"
"2018-08","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1222","","","","0"
"2018-09","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1164","","","","0"
"2018-10","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1121","","","","0"
"2018-11","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1646","E","","","0"
"2018-12","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1151","","","","0"
"2019-01","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1067","","","","0"
"2019-02","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1223","","","","0"
"2019-03","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1141","","","","0"
"2019-04","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1147","","","","0"
"2019-05","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1190","","","","0"
"2019-06","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1148","","","","0"
"2019-07","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1129","","","","0"
"2019-08","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1067","","","","0"
"2019-09","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1126","","","","0"
"2019-10","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1007","","","","0"
"2019-11","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1142","","","","0"
"2019-12","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1139","","","","0"
"2020-01","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1068","","","","0"
"2020-02","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","963","","","","0"
"2020-03","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","829","","","","0"
"2020-04","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1051","","","","0"
"2020-05","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1647","E","","","0"
"2020-06","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1842","","","","0"
"2020-07","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1836","","","","0"
"2020-08","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1444","","","","0"
"2020-09","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1385","","","","0"
"2020-10","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1451","","","","0"
"2020-11","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1226","","","","0"
"2020-12","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1268","","","","0"
"2021-01","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1221","","","","0"
"2021-02","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1174","","","","0"
"2021-03","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1198","","","","0"
"2021-04","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1036","","","","0"
"2021-05","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1027","","","","0"
"2021-06","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1153","","","","0"
"2021-07","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1125","","","","0"
"2021-08","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1071","","","","0"
"2021-09","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1102","","","","0"
"2021-10","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1184","","","","0"
"2021-11","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1203","","","","0"
"2021-12","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1109","","","","0"
"2022-01","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1095","","","","0"
"2022-02","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1184","","","","0"
"2022-03","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1183","","","","0"
"2022-04","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1098","","","","0"
"2022-05","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1116","","","","0"
